Row ID;Ship Date;Customer Name;City;State;Postal Code;Region;Category;Sub-Category;Product Name;Sales;Quantity
2880;2016-01-19;Dean percer;Westfield;New Jersey;7090;East;Technology;Accessories;Logitech Gaming G510s - Keyboard;254,97;3
2881;2016-09-23;Shirley Daniels;Orange;New Jersey;7050;East;Office Supplies;Binders;Storex DuraTech Recycled Plastic Frosted Binders;25,44;6
2882;2016-09-23;Shirley Daniels;Orange;New Jersey;7050;East;Office Supplies;Supplies;Acme Forged Steel Scissors with Black Enamel Handles;27,93;3
2883;2014-02-25;Tamara Manning;Woodstock;Illinois;60098;Central;Office Supplies;Binders;GBC Standard Plastic Binding Systems Combs;8,85;5
2884;2016-11-16;Berenike Kampe;San Francisco;California;94110;West;Furniture;Furnishings;Eldon Regeneration Recycled Desk Accessories, Smoke;6,96;4
2885;2016-02-03;Jeremy Farry;San Francisco;California;94122;West;Office Supplies;Binders;Heavy-Duty E-Z-D Binders;17,456;2
2886;2016-10-22;Emily Phan;Tempe;Arizona;85281;West;Furniture;Chairs;Global Deluxe Steno Chair;307,92;5
2887;2017-12-19;Emily Phan;Los Angeles;California;90008;West;Office Supplies;Art;Newell 327;6,63;3
2888;2017-12-19;Emily Phan;Los Angeles;California;90008;West;Office Supplies;Paper;Xerox 1996;12,96;2
2889;2017-12-19;Emily Phan;Los Angeles;California;90008;West;Office Supplies;Paper;Xerox 213;32,4;5
2890;2017-11-06;Ken Heidel;Seattle;Washington;98105;West;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;23,85;5
2891;2014-05-01;Harry Greene;Lake Charles;Louisiana;70601;South;Furniture;Chairs;Global Stack Chair without Arms, Black;51,96;2
2892;2014-05-01;Harry Greene;Lake Charles;Louisiana;70601;South;Office Supplies;Binders;Avery Non-Stick Heavy Duty View Round Locking Ring Binders;17,94;3
2893;2017-10-29;Julie Creighton;Rochester;New York;14609;East;Office Supplies;Paper;Xerox 1969;11,56;2
2894;2017-10-29;Julie Creighton;Rochester;New York;14609;East;Office Supplies;Paper;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);26,4;5
2895;2017-10-29;Julie Creighton;Rochester;New York;14609;East;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Smoke;69,08;11
2896;2017-10-29;Julie Creighton;Rochester;New York;14609;East;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;35,88;3
2897;2014-04-03;Kunst Miller;Long Beach;New York;11561;East;Office Supplies;Art;Peel-Off China Markers;49,65;5
2898;2016-01-09;Erica Bern;Charlotte;North Carolina;28205;South;Technology;Copiers;Hewlett Packard 310 Color Digital Copier;959,968;4
2899;2015-04-30;Pierre Wener;Houston;Texas;77036;Central;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;408,422;2
2900;2015-09-17;Paul Gonzalez;New York City;New York;10035;East;Technology;Copiers;Hewlett Packard 310 Color Digital Copier;479,984;2
2901;2015-09-17;Paul Gonzalez;New York City;New York;10035;East;Office Supplies;Labels;Avery 520;12,6;4
2902;2017-09-15;Daniel Byrd;Columbus;Georgia;31907;South;Office Supplies;Paper;Xerox 1935;184,66;7
2903;2016-06-17;Craig Reiter;Chicago;Illinois;60610;Central;Office Supplies;Paper;Xerox 1978;23,12;5
2904;2016-07-01;Katharine Harms;Highland Park;Illinois;60035;Central;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;37,464;7
2905;2016-07-01;Katharine Harms;Highland Park;Illinois;60035;Central;Furniture;Chairs;Global Commerce Series Low-Back Swivel/Tilt Chairs;539,658;3
2906;2014-09-30;Christopher Schild;Seattle;Washington;98115;West;Office Supplies;Storage;Dual Level, Single-Width Filing Carts;310,12;2
2907;2017-11-09;Daniel Lacy;Eagan;Minnesota;55122;Central;Office Supplies;Paper;Xerox 1971;8,56;2
2908;2017-11-09;Daniel Lacy;Eagan;Minnesota;55122;Central;Office Supplies;Storage;Sterilite Officeware Hinged File Box;52,4;5
2909;2017-11-09;Daniel Lacy;Eagan;Minnesota;55122;Central;Office Supplies;Labels;Avery 513;14,94;3
2910;2017-02-23;Max Engle;Seattle;Washington;98103;West;Office Supplies;Fasteners;Rubber Band Ball;11,22;3
2911;2015-11-09;Valerie Dominguez;Coral Springs;Florida;33065;South;Office Supplies;Appliances;Belkin 325VA UPS Surge Protector, 6';387,136;4
2912;2014-06-21;Chloris Kastensmidt;Hempstead;New York;11550;East;Office Supplies;Envelopes;Staple envelope;41,4;5
2913;2014-06-21;Chloris Kastensmidt;Hempstead;New York;11550;East;Office Supplies;Art;Boston 16750 Black Compact Battery Pencil Sharpener;35;4
2914;2014-06-21;Chloris Kastensmidt;Hempstead;New York;11550;East;Office Supplies;Binders;Ibico Standard Transparent Covers;39,552;3
2915;2015-10-17;Daniel Lacy;Noblesville;Indiana;46060;Central;Technology;Phones;AT&T 17929 Lendline Telephone;135,72;3
2916;2015-10-17;Daniel Lacy;Noblesville;Indiana;46060;Central;Office Supplies;Binders;GBC Standard Plastic Binding Systems' Combs;12,56;2
2917;2015-10-17;Daniel Lacy;Noblesville;Indiana;46060;Central;Technology;Phones;Samsung Rugby III;263,96;4
2918;2017-08-30;Sanjit Engle;Dallas;Texas;75220;Central;Office Supplies;Art;"Eberhard Faber 3 1/2"" Golf Pencils";5,952;1
2919;2016-11-23;Luke Schmidt;Philadelphia;Pennsylvania;19140;East;Office Supplies;Fasteners;Advantus Map Pennant Flags and Round Head Tacks;15,8;5
2920;2016-11-23;Luke Schmidt;Philadelphia;Pennsylvania;19140;East;Furniture;Furnishings;Nu-Dell Float Frame 11 x 14 1/2;14,368;2
2921;2016-11-23;Luke Schmidt;Philadelphia;Pennsylvania;19140;East;Furniture;Furnishings;DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7;70,448;7
2922;2017-01-30;Michael Moore;San Francisco;California;94109;West;Office Supplies;Storage;Space Solutions Commercial Steel Shelving;129,3;2
2923;2015-12-03;Deborah Brumfield;Austin;Texas;78745;Central;Office Supplies;Binders;GBC Instant Report Kit;3,882;3
2924;2014-07-04;Rob Williams;Detroit;Michigan;48234;Central;Office Supplies;Fasteners;Staples;6,08;1
2925;2014-09-05;Justin MacKendrick;Watertown;New York;13601;East;Office Supplies;Appliances;Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter;19,9;1
2926;2014-09-05;Justin MacKendrick;Watertown;New York;13601;East;Furniture;Furnishings;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;70,71;1
2927;2017-07-14;Becky Pak;Columbus;Georgia;31907;South;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Smoke;18,84;3
2928;2017-06-10;Carol Triggs;Apple Valley;Minnesota;55124;Central;Office Supplies;Art;Newell 346;8,64;3
2929;2017-10-26;Tracy Hopkins;Burlington;North Carolina;27217;South;Office Supplies;Binders;GBC DocuBind P400 Electric Binding System;1633,188;4
2930;2017-11-24;Maria Etezadi;Saginaw;Michigan;48601;Central;Furniture;Furnishings;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;19,76;4
2931;2015-08-08;Thomas Thornton;San Francisco;California;94109;West;Office Supplies;Binders;"ACCOHIDE 3-Ring Binder, Blue, 1""";6,608;2
2932;2015-08-08;Thomas Thornton;San Francisco;California;94109;West;Office Supplies;Binders;Presstex Flexible Ring Binders;7,28;2
2933;2015-08-08;Thomas Thornton;San Francisco;California;94109;West;Furniture;Chairs;Global Ergonomic Managers Chair;144,784;1
2934;2016-12-12;Greg Tran;Seattle;Washington;98105;West;Technology;Phones;Plantronics Calisto P620-M USB Wireless Speakerphone System;156,792;1
2935;2016-12-12;Greg Tran;Seattle;Washington;98105;West;Technology;Phones;Google Nexus 5;431,976;3
2936;2016-12-12;Greg Tran;Seattle;Washington;98105;West;Office Supplies;Envelopes;Jet-Pak Recycled Peel 'N' Seal Padded Mailers;35,89;1
2937;2016-12-12;Greg Tran;Seattle;Washington;98105;West;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;47,208;7
2938;2016-12-12;Greg Tran;Seattle;Washington;98105;West;Office Supplies;Paper;Xerox 1880;248,08;7
2939;2016-12-12;Greg Tran;Seattle;Washington;98105;West;Office Supplies;Paper;Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate;189,7;5
2940;2016-12-12;Greg Tran;Seattle;Washington;98105;West;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers;59,808;3
2941;2017-03-31;Justin Deggeller;Milwaukee;Wisconsin;53209;Central;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;90,99;1
2942;2017-03-31;Justin Deggeller;Milwaukee;Wisconsin;53209;Central;Furniture;Chairs;Lifetime Advantage Folding Chairs, 4/Carton;1526,56;7
2943;2017-03-31;Justin Deggeller;Milwaukee;Wisconsin;53209;Central;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;368,97;3
2944;2017-11-24;Mick Crebagga;Los Angeles;California;90049;West;Office Supplies;Storage;File Shuttle II and Handi-File, Black;305,01;9
2945;2017-11-24;Mick Crebagga;Los Angeles;California;90049;West;Furniture;Furnishings;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock";18,7;1
2946;2016-11-05;Lisa Hazard;San Francisco;California;94122;West;Furniture;Furnishings;Advantus Panel Wall Acrylic Frame;38,29;7
2947;2017-12-18;Mike Pelletier;San Diego;California;92024;West;Furniture;Furnishings;Eldon 400 Class Desk Accessories, Black Carbon;26,25;3
2948;2017-12-18;Mike Pelletier;San Diego;California;92024;West;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;64,96;14
2949;2017-12-18;Mike Pelletier;San Diego;California;92024;West;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";43,7;5
2950;2017-11-12;Eugene Moren;Glendale;Arizona;85301;West;Technology;Accessories;Memorex Micro Travel Drive 8 GB;41,6;4
2951;2017-11-12;Eugene Moren;Glendale;Arizona;85301;West;Office Supplies;Paper;Xerox 1978;23,12;5
2952;2017-11-12;Eugene Moren;Glendale;Arizona;85301;West;Furniture;Chairs;Harbour Creations 67200 Series Stacking Chairs;113,888;2
2953;2017-11-12;Eugene Moren;Glendale;Arizona;85301;West;Furniture;Furnishings;"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""";113,568;2
2954;2017-11-12;Eugene Moren;Glendale;Arizona;85301;West;Technology;Phones;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;7,92;2
2955;2017-11-12;Eugene Moren;Glendale;Arizona;85301;West;Technology;Phones;Samsung Galaxy Mega 6.3;671,984;2
2956;2016-08-24;Greg Guthrie;New York City;New York;10035;East;Technology;Phones;GE DSL Phone Line Filter;39,99;1
2957;2017-07-04;Michelle Arnett;Watertown;New York;13601;East;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;191,646;3
2958;2017-05-09;Shahid Hopkins;Springfield;Ohio;45503;East;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;2,313;1
2959;2015-12-29;Kean Takahito;Los Angeles;California;90032;West;Office Supplies;Binders;Avery Hole Reinforcements;19,936;4
2960;2015-12-29;Kean Takahito;Los Angeles;California;90032;West;Office Supplies;Fasteners;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;45,92;4
2961;2017-05-01;Philisse Overcash;Seattle;Washington;98115;West;Office Supplies;Paper;Strathmore Photo Mount Cards;20,34;3
2962;2017-05-01;Philisse Overcash;Seattle;Washington;98115;West;Office Supplies;Labels;Avery 478;39,28;8
2963;2017-12-21;Andy Yotov;Oceanside;California;92054;West;Furniture;Chairs;Global Deluxe Stacking Chair, Gray;81,568;2
2964;2017-12-21;Andy Yotov;Oceanside;California;92054;West;Furniture;Chairs;Global Value Steno Chair, Gray;97,184;2
2965;2017-12-21;Andy Yotov;Oceanside;California;92054;West;Office Supplies;Binders;Prestige Round Ring Binders;24,32;5
2966;2017-12-21;Andy Yotov;Oceanside;California;92054;West;Furniture;Furnishings;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;18,96;2
2967;2014-12-31;Corey-Lock;Skokie;Illinois;60076;Central;Furniture;Furnishings;DAX Wood Document Frame;32,952;6
2968;2014-12-31;Corey-Lock;Skokie;Illinois;60076;Central;Office Supplies;Storage;Staple magnet;30,016;4
2969;2017-11-09;Jill Fjeld;Fayetteville;North Carolina;28314;South;Office Supplies;Appliances;"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators";499,584;3
2970;2017-11-09;Jill Fjeld;Fayetteville;North Carolina;28314;South;Office Supplies;Paper;Xerox 220;31,104;6
2971;2017-11-09;Jill Fjeld;Fayetteville;North Carolina;28314;South;Office Supplies;Binders;Avery Durable Poly Binders;13,272;8
2972;2017-11-09;Jill Fjeld;Fayetteville;North Carolina;28314;South;Furniture;Furnishings;"Executive Impressions 12"" Wall Clock";28,272;2
2973;2017-11-09;Jill Fjeld;Fayetteville;North Carolina;28314;South;Office Supplies;Storage;Carina Double Wide Media Storage Towers in Natural & Black;259,136;4
2974;2017-12-20;Andrew Roberts;Tulsa;Oklahoma;74133;Central;Office Supplies;Binders;Peel & Stick Add-On Corner Pockets;10,8;5
2975;2015-05-12;Anna Gayman;Allen;Texas;75002;Central;Furniture;Tables;Chromcraft Round Conference Tables;244,006;2
2976;2015-05-12;Anna Gayman;Allen;Texas;75002;Central;Office Supplies;Paper;Xerox 198;15,936;4
2977;2017-12-04;Darrin Van Huff;Philadelphia;Pennsylvania;19143;East;Furniture;Chairs;Safco Chair Connectors, 6/Carton;188,552;7
2978;2017-10-08;Hunter Lopez;Rochester;New York;14609;East;Office Supplies;Storage;X-Rack File for Hanging Folders;22,58;2
2979;2014-01-16;Natalie DeCherney;Mount Pleasant;South Carolina;29464;South;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;545,94;6
2980;2015-06-17;Giulietta Baptist;Philadelphia;Pennsylvania;19134;East;Office Supplies;Paper;Xerox 1997;20,736;4
2981;2015-06-17;Giulietta Baptist;Philadelphia;Pennsylvania;19134;East;Furniture;Furnishings;DataProducts Ampli Magnifier Task Lamp, Black,;43,296;2
2982;2014-07-18;Clay Ludtke;Seattle;Washington;98115;West;Furniture;Chairs;Safco Chair Connectors, 6/Carton;123,136;4
2983;2014-07-18;Clay Ludtke;Seattle;Washington;98115;West;Office Supplies;Binders;Self-Adhesive Ring Binder Labels;11,264;4
2984;2014-12-11;Ryan Crowe;Springfield;Oregon;97477;West;Office Supplies;Storage;File Shuttle I and Handi-File;53,424;3
2985;2014-12-11;Ryan Crowe;Springfield;Oregon;97477;West;Furniture;Tables;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";275,49;1
2986;2016-05-30;Julia Barnett;Columbus;Georgia;31907;South;Furniture;Furnishings;Eldon Expressions Mahogany Wood Desk Collection;24,96;4
2987;2016-05-30;Julia Barnett;Columbus;Georgia;31907;South;Office Supplies;Paper;"Wirebound Service Call Books, 5 1/2"" x 4""";19,36;2
2988;2016-05-30;Julia Barnett;Columbus;Georgia;31907;South;Office Supplies;Storage;Fellowes Strictly Business Drawer File, Letter/Legal Size;1267,65;9
2989;2016-02-26;Matthew Clasen;Los Angeles;California;90032;West;Technology;Accessories;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;12,99;1
2990;2016-02-26;Matthew Clasen;Los Angeles;California;90032;West;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;18,56;4
2991;2016-02-26;Matthew Clasen;Los Angeles;California;90032;West;Office Supplies;Storage;Fellowes Officeware Wire Shelving;449,15;5
2992;2016-02-26;Matthew Clasen;Los Angeles;California;90032;West;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings;31,248;7
2993;2016-10-06;Tim Taslimi;New York City;New York;10024;East;Office Supplies;Appliances;Kensington 6 Outlet Guardian Standard Surge Protector;61,44;3
2994;2017-03-17;Max Jones;Detroit;Michigan;48227;Central;Office Supplies;Binders;GBC DocuBind TL200 Manual Binding Machine;895,92;4
2995;2016-09-13;Annie Thurman;Stockton;California;95207;West;Office Supplies;Binders;VariCap6 Expandable Binder;55,36;4
2996;2014-07-21;Philip Brown;Phoenix;Arizona;85023;West;Office Supplies;Storage;Eldon Fold 'N Roll Cart System;55,92;5
2997;2014-06-25;Natalie Webber;Philadelphia;Pennsylvania;19120;East;Office Supplies;Envelopes;Staple envelope;24,896;4
2998;2014-06-25;Natalie Webber;Philadelphia;Pennsylvania;19120;East;Furniture;Furnishings;Stacking Trays by OIC;3,984;1
2999;2014-06-25;Natalie Webber;Philadelphia;Pennsylvania;19120;East;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;95,968;4
3000;2014-06-25;Natalie Webber;Philadelphia;Pennsylvania;19120;East;Technology;Machines;Epson Perfection V600 Photo Scanner;206,991;3
3001;2014-06-25;Natalie Webber;Philadelphia;Pennsylvania;19120;East;Office Supplies;Appliances;Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection;44,416;2
3002;2014-06-25;Natalie Webber;Philadelphia;Pennsylvania;19120;East;Office Supplies;Binders;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;9,006;2
3003;2015-07-10;Victor Preis;Sterling Heights;Michigan;48310;Central;Office Supplies;Binders;Durable Pressboard Binders;19;5
3004;2017-12-23;Ross DeVincentis;Rochester;New York;14609;East;Office Supplies;Binders;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";33,376;4
3005;2016-09-10;Michael Grace;New York City;New York;10011;East;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection;207,48;1
3006;2014-05-21;Pete Armstrong;Eau Claire;Wisconsin;54703;Central;Office Supplies;Binders;Surelock Post Binders;91,68;3
3007;2017-10-15;Craig Reiter;New York City;New York;10009;East;Office Supplies;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;904,9;5
3008;2014-10-29;Allen Armold;Rancho Cucamonga;California;91730;West;Office Supplies;Binders;Avery Premier Heavy-Duty Binder with Round Locking Rings;34,272;3
3009;2016-12-06;James Galang;Murray;Kentucky;42071;South;Furniture;Furnishings;"Howard Miller 16"" Diameter Gallery Wall Clock";191,82;3
3010;2016-07-29;Rick Reed;Toledo;Ohio;43615;East;Office Supplies;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;243,88;5
3011;2017-04-23;Sharelle Roach;Louisville;Colorado;80027;West;Office Supplies;Binders;Insertable Tab Post Binder Dividers;12,03;5
3012;2017-04-23;Sharelle Roach;Louisville;Colorado;80027;West;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;2549,985;5
3013;2017-04-23;Sharelle Roach;Louisville;Colorado;80027;West;Office Supplies;Binders;GBC VeloBinder Manual Binding System;21,594;2
3014;2017-04-23;Sharelle Roach;Louisville;Colorado;80027;West;Office Supplies;Binders;Cardinal Holdit Business Card Pockets;8,964;6
3015;2017-04-23;Sharelle Roach;Louisville;Colorado;80027;West;Office Supplies;Paper;Xerox 225;20,736;4
3016;2015-09-21;Lindsay Shagiari;New York City;New York;10035;East;Furniture;Tables;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;344,22;2
3017;2016-08-30;Mick Hernandez;Pharr;Texas;78577;Central;Office Supplies;Storage;SAFCO Boltless Steel Shelving;727,296;8
3018;2016-08-30;Mick Hernandez;Pharr;Texas;78577;Central;Furniture;Furnishings;Flat Face Poster Frame;22,608;3
3019;2016-08-30;Mick Hernandez;Pharr;Texas;78577;Central;Technology;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;666,4;7
3020;2015-11-14;Sanjit Chand;West Jordan;Utah;84084;West;Office Supplies;Fasteners;Alliance Rubber Bands;5,04;3
3021;2015-11-14;Sanjit Chand;West Jordan;Utah;84084;West;Office Supplies;Paper;Xerox 1988;92,94;3
3022;2015-11-14;Sanjit Chand;West Jordan;Utah;84084;West;Furniture;Furnishings;"Executive Impressions 14"" Contract Wall Clock";66,69;3
3023;2015-11-14;Sanjit Chand;West Jordan;Utah;84084;West;Office Supplies;Binders;Deluxe Heavy-Duty Vinyl Round Ring Binder;91,68;5
